UID,Ano_Criacao,Sigla_IF,Nome_IF,Campus_IF,Tipo_Unidade,Regioes,UF,Municipio,Endereco_Padronizado,CEP,Telefone,E-mail,Site,Dirigente,Fonte,Endereco_Geocodificacao_Base,latitude,longitude,geocode_status,geocode_precisao,geocode_confianca,geocode_query,geocode_endereco_retornado,geocode_osm_type,geocode_osm_id,geocode_importance,revisar_manual
ifma_campus_pinheiro,2010,IFMA,Instituto Federal do Maranhão,Campus Pinheiro,Campus,Nordeste,MA,Pinheiro,"Estrada de Pacas, KM-04, n 05, Enseada, Pinheiro, MA, 65200-000",65200-000,(98) 98461-3713,pinheiro@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Estrada de Pacas, KM-04, n 05, Enseada, Pinheiro, MA, 65200-000, Brasil",-2.5347888,-45.1346059,ok,cep_municipio_uf,media,"65200-000, Pinheiro, MA, Brasil","65200-000, Pinheiro, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_presidente_dutra,2020,IFMA,Instituto Federal do Maranhão,Campus Presidente Dutra,Campus,Nordeste,MA,Presidente Dutra,"BR 226, Km 207, s/n, Pedra Branca, sentido Barra do Corda, Presidente Dutra, MA, 65760-000",65760-000,(98) 98403-2356,None,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"BR 226, Km 207, s/n, Pedra Branca, sentido Barra do Corda, Presidente Dutra, MA, 65760-000, Brasil",-5.2901569,-44.4778901,ok,cep_municipio_uf,media,"65760-000, Presidente Dutra, MA, Brasil","65760-000, Presidente Dutra, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_santa_ines,2010,IFMA,Instituto Federal do Maranhão,Campus Santa Inês,Campus,Nordeste,MA,Santa Inês,"Rodovia BR-316, s/n, Canaã, Santa Inês, MA, 65300-000",65300-000,(98) 98461-3713,santaines@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rodovia BR-316, s/n, Canaã, Santa Inês, MA, 65300-000, Brasil",-3.6605547,-45.3804603,ok,cep_municipio_uf,media,"65300-000, Santa Inês, MA, Brasil","65300-000, Santa Inês, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_sao_joao_dos_patos,2010,IFMA,Instituto Federal do Maranhão,Campus São João dos Patos,Campus,Nordeste,MA,São João dos Patos,"Rua Padre Santiago, s/n, Bairro Santiago, São João dos Patos, MA, 65665-000",65665-000,(99) 98411-9967,campus.sjpatos@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rua Padre Santiago, s/n, Bairro Santiago, São João dos Patos, MA, 65665-000, Brasil",-6.5156257,-43.6724977,ok,cep_municipio_uf,media,"65665-000, São João dos Patos, MA, Brasil","65665-000, São João dos Patos, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_sao_jose_de_ribamar,2014,IFMA,Instituto Federal do Maranhão,Campus São José de Ribamar,Campus,Nordeste,MA,São José de Ribamar,"Rodovia MA 201, Km 12, s/n, Piçarreira, São José de Ribamar, MA, 65110-000",65110-000,(98) 98413-8722,sjribamar@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rodovia MA 201, Km 12, s/n, Piçarreira, São José de Ribamar, MA, 65110-000, Brasil",-2.4821668,-44.1913814,ok,cep_municipio_uf,media,"65110-000, São José de Ribamar, MA, Brasil","Rua Pau Brasil, Loteamento Praia Azul, Parque Florêncio, Cidades e Fruteiras, São José de Ribamar, Maranhão, Região Nordeste, 65110-000, Brasil",way,603111914.0,0.053387915617608875,False
ifma_campus_sao_luis_centro_historico,2010,IFMA,Instituto Federal do Maranhão,Campus São Luís Centro Histórico,Campus,Nordeste,MA,São Luís,"Rua Afonso Pena, n 174, Centro Histórico, São Luís, MA, 65010-030",65010-030,(98) 98567-6268,centrohistorico@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rua Afonso Pena, n 174, Centro Histórico, São Luís, MA, 65010-030, Brasil",-2.5320314,-44.303718,ok,cep_municipio_uf,media,"65010-030, São Luís, MA, Brasil","65010-030, São Luís, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_sao_luis_maracana,1947,IFMA,Instituto Federal do Maranhão,Campus São Luís Maracanã,Campus,Nordeste,MA,São Luís,"Avenida dos Curiós, s/n, Vila Esperança, São Luís, MA, 65095-460",65095-460,(98) 3313-8585,gabinete.maracana@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Avenida dos Curiós, s/n, Vila Esperança, São Luís, MA, 65095-460, Brasil",-2.6135978,-44.2598199,ok,endereco_padronizado,alta,"Avenida dos Curiós, s/n, Vila Esperança, São Luís, MA, 65095-460, Brasil","Avenida dos Curiós, Vila Esperança, São Luís, Maranhão, Região Nordeste, 65095-570, Brasil",way,395287341.0,0.053397850766765814,False
ifma_campus_sao_luis_monte_castelo,1909,IFMA,Instituto Federal do Maranhão,Campus São Luís Monte Castelo,Campus,Nordeste,MA,São Luís,"Avenida Getúlio Vargas, n 04, Monte Castelo, São Luís, MA, 65030-005",65030-005,(98) 3261-9800,gabinetedrg@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Avenida Getúlio Vargas, n 04, Monte Castelo, São Luís, MA, 65030-005, Brasil",-2.5349656,-44.2782871,ok,endereco_padronizado,alta,"Avenida Getúlio Vargas, n 04, Monte Castelo, São Luís, MA, 65030-005, Brasil","Avenida Getúlio Vargas, Bom Milagre, Apeadouro, Monte Castelo, São Luís, Maranhão, Região Nordeste, 65025-000, Brasil",way,765625720.0,0.053397850766765814,False
ifma_campus_sao_raimundo_das_mangabeiras,2010,IFMA,Instituto Federal do Maranhão,Campus São Raimundo das Mangabeiras,Campus,Nordeste,MA,São Raimundo das Mangabeiras,"Rodovia BR 230, Km 319, Zona Rural, São Raimundo das Mangabeiras, MA, 65840-000",65840-000,(99) 3532-1804,campus.mangabeiras@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rodovia BR 230, Km 319, Zona Rural, São Raimundo das Mangabeiras, MA, 65840-000, Brasil",-7.0702967,-45.5586741,ok,cep_municipio_uf,media,"65840-000, São Raimundo das Mangabeiras, MA, Brasil","65840-000, São Raimundo das Mangabeiras, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_timon,2010,IFMA,Instituto Federal do Maranhão,Campus Timon,Campus,Nordeste,MA,Timon,"Avenida Luís Firmino de Sousa, n 3907, Vila Bandeirantes, Timon, MA, 65635-468",65635-468,(99) 98422-5797,drg.timon@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Avenida Luís Firmino de Sousa, n 3907, Vila Bandeirantes, Timon, MA, 65635-468, Brasil",-5.1119706,-42.8541003,ok,cep_municipio_uf,media,"65635-468, Timon, MA, Brasil","65635-468, Timon, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_viana,2014,IFMA,Instituto Federal do Maranhão,Campus Viana,Campus,Nordeste,MA,Viana,"Rodovia MA 014, Km 48, Povoado São Pedro, Viana, MA, 65215-000",65215-000,(98) 98402-4144,gabinete.viana@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rodovia MA 014, Km 48, Povoado São Pedro, Viana, MA, 65215-000, Brasil",-3.1492746,-45.0905738,ok,cep_municipio_uf,media,"65215-000, Viana, MA, Brasil","65215-000, Viana, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_vitorino_freire,,IFMA,Instituto Federal do Maranhão,Campus Vitorino Freire,Campus,Nordeste,MA,Vitorino Freire,"MA 119, s/n, Lote 05, Zona Rural, Vitorino Freire, MA, 65320-000",65320-000,(98) 98402-6136,drg.vitorinofreire@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"MA 119, s/n, Lote 05, Zona Rural, Vitorino Freire, MA, 65320-000, Brasil",-4.2642777,-45.2726825,ok,cep_municipio_uf,media,"65320-000, Vitorino Freire, MA, Brasil","65320-000, Vitorino Freire, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifma_campus_ze_doca,2006,IFMA,Instituto Federal do Maranhão,Campus Zé Doca,Campus,Nordeste,MA,Zé Doca,"Rua da Tecnologia, n 215, Vila Amorim, Zé Doca, MA, 65365-000",65365-000,(98) 98427-9683,zedoca@ifma.edu.br,https://portal.ifma.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/maranhao,"Rua da Tecnologia, n 215, Vila Amorim, Zé Doca, MA, 65365-000, Brasil",-3.2795664,-45.65473,ok,cep_municipio_uf,media,"65365-000, Zé Doca, MA, Brasil","65365-000, Zé Doca, Maranhão, Região Nordeste, Brasil",,,0.12000999999999995,False
ifmt_reitoria_do_instituto_federal_do_mato_grosso,,IFMT,Instituto Federal de Mato Grosso,Reitoria do Instituto Federal do Mato Grosso,Reitoria,Centro-Oeste,MT,Cuiabá,"Avenida Senador Filinto Müller, 853, Quilombo, Cuiabá, MT, 78043-409",78043-409,(65) 3616-4100,reitoria@ifmt.edu.br,https://ifmt.edu.br/inicio/,Julio César dos Santos,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Avenida Senador Filinto Müller, 853, Quilombo, Cuiabá, MT, 78043-409, Brasil",-15.5853606,-56.1035525,ok,endereco_padronizado,alta,"Avenida Senador Filinto Müller, 853, Quilombo, Cuiabá, MT, 78043-409, Brasil","Avenida Senador Filinto Müller, Quilombo, Cuiabá, Mato Grosso, Região Centro-Oeste, 78403-409, Brasil",way,258992835.0,0.05339754711223007,False
ifmt_campus_alta_floresta,2015,IFMT,Instituto Federal de Mato Grosso,Campus Alta Floresta,Campus,Centro-Oeste,MT,Alta Floresta,"Rod. MT 208, lote 143 A, Bairro Gleba Alta Floresta, Alta Floresta, MT, 78580-000",78580-000,(66) 3512-7000,gabinete.alf@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rod. MT 208, lote 143 A, Bairro Gleba Alta Floresta, Alta Floresta, MT, 78580-000, Brasil",-9.8779351,-56.0918653,ok,cep_municipio_uf,media,"78580-000, Alta Floresta, MT, Brasil","78580-000, Alta Floresta, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_barra_do_garcas,2010,IFMT,Instituto Federal de Mato Grosso,Campus Barra do Garças,Campus,Centro-Oeste,MT,Barra do Garças,"Estrada de Acesso a BR-158, Radial José Maurício Zampa, s/n, Bairro Industrial, Barra do Garças, MT, 86000-000",86000-000,(66) 3402-0100,gabinete.bag@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Estrada de Acesso a BR-158, Radial José Maurício Zampa, s/n, Bairro Industrial, Barra do Garças, MT, 86000-000, Brasil",-15.6916186,-52.259569,ok,cep_municipio_uf,media,"86000-000, Barra do Garças, MT, Brasil","Fazenda Agrocentro Barra Brasil, Barra do Garças, Mato Grosso, Região Centro-Oeste, Brasil",way,968486866.0,0.0533891973754482,False
ifmt_campus_caceres,1980,IFMT,Instituto Federal de Mato Grosso,Campus Cáceres,Campus,Centro-Oeste,MT,Cáceres,"Av. dos Ramires, s/n, Distrito Industrial, Cáceres, MT, 78200-000",78200-000,(65) 3221-2600,gabinete.cas@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Av. dos Ramires, s/n, Distrito Industrial, Cáceres, MT, 78200-000, Brasil",-16.0674832,-57.6780443,ok,cep_municipio_uf,media,"78200-000, Cáceres, MT, Brasil","78200-000, Cavalhada II, Cáceres, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_campo_novo_do_parecis,2008,IFMT,Instituto Federal de Mato Grosso,Campus Campo Novo do Parecis,Campus,Centro-Oeste,MT,Campo Novo do Parecis,"MT 235, Km 12; Zona Rural Caixa Postal 100, Campo Novo do Parecis, MT, 78360-000",78360-000,(65) 3382-6200,gabinete.cnp@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"MT 235, Km 12; Zona Rural Caixa Postal 100, Campo Novo do Parecis, MT, 78360-000, Brasil",-13.6601007,-57.8829753,ok,cep_municipio_uf,media,"78360-000, Campo Novo do Parecis, MT, Brasil","78360-000, Centro, Campo Novo do Parecis, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_confresa,2010,IFMT,Instituto Federal de Mato Grosso,Campus Confresa,Campus,Centro-Oeste,MT,Confresa,"Av. Vilmar Fernandes, 300, Setor Santa Luzia, Confresa, MT, 78652-000",78652-000,(66) 3564-2600,gabinete.cfs@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Av. Vilmar Fernandes, 300, Setor Santa Luzia, Confresa, MT, 78652-000, Brasil",-10.6539067,-51.5711148,ok,cep_municipio_uf,media,"78652-000, Confresa, MT, Brasil","78652-000, Centro, Confresa, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_cuiaba_bela_vista,2006,IFMT,Instituto Federal de Mato Grosso,Campus Cuiabá Bela Vista,Campus,Centro-Oeste,MT,Cuiabá,"Avenida Vereador Juliano da Costa Marques, s/n. Bela Vista, Cuiabá, MT, 78050-560",78050-560,(65) 3318-5100,gabinete.blv@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Avenida Vereador Juliano da Costa Marques, s/n. Bela Vista, Cuiabá, MT, 78050-560, Brasil",-15.5801747,-56.062466,ok,cep_municipio_uf,media,"78050-560, Cuiabá, MT, Brasil","78050-560, Bela Vista, Cuiabá, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_cuiaba,1909,IFMT,Instituto Federal de Mato Grosso,Campus Cuiabá,Campus,Centro-Oeste,MT,Cuiabá,"Rua Professora Zulmira Canavarros, 93; Centro, Cuiabá, MT, 78605-000",78605-000,(65) 3318-1400,gabinete.cba@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rua Professora Zulmira Canavarros, 93; Centro, Cuiabá, MT, 78605-000, Brasil",-15.6071776,-55.997277,ok,cep_municipio_uf,media,"78605-000, Cuiabá, MT, Brasil","Brasil 21, Osmar Cabral, Cuiabá, Mato Grosso, Região Centro-Oeste, Brasil",relation,14141092.0,0.08006421377889675,False
ifmt_campus_juina,2010,IFMT,Instituto Federal de Mato Grosso,Campus Juína,Campus,Centro-Oeste,MT,Juína,"Linha J, s/n, Setor Chácara, Zona Rural, Juína, MT, 78320-000",78320-000,(66) 3566-7300,gabinete.jna@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Linha J, s/n, Setor Chácara, Zona Rural, Juína, MT, 78320-000, Brasil",-11.4175281,-58.7602138,ok,cep_municipio_uf,media,"78320-000, Juína, MT, Brasil","78320-000, Juína, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_pontes_e_lacerda,2008,IFMT,Instituto Federal de Mato Grosso,Campus Pontes e Lacerda,Campus,Centro-Oeste,MT,Pontes e Lacerda,"Rodovia MT 473, esquina com rodovia MT 246, (estrada para Vila Matão), Pontes e Lacerda, MT, 78250-000",78250-000,65) 3266-8200,gabinete.plc@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rodovia MT 473, esquina com rodovia MT 246, (estrada para Vila Matão), Pontes e Lacerda, MT, 78250-000, Brasil",-15.2359456,-59.3314067,ok,cep_municipio_uf,media,"78250-000, Pontes e Lacerda, MT, Brasil","78250-000, Pontes e Lacerda, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_primavera_do_leste,2013,IFMT,Instituto Federal de Mato Grosso,Campus Primavera do Leste,Campus,Centro-Oeste,MT,Primavera do Leste,"Avenida Dom Aquino, 1.500, Bairro: Parque Eldorado, Primavera do Leste, MT, 78850-000",78850-000,(66) 3500-2900,gabinete.pdl@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Avenida Dom Aquino, 1.500, Bairro: Parque Eldorado, Primavera do Leste, MT, 78850-000, Brasil",-15.544515,-54.3065621,ok,cep_municipio_uf,media,"78850-000, Primavera do Leste, MT, Brasil","78850-000, Primavera do Leste, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_rondonopolis,2010,IFMT,Instituto Federal de Mato Grosso,Campus Rondonópolis,Campus,Centro-Oeste,MT,Rondonópolis,"Rua Ananias Martins de Souza, 861; Vila Mineira, Rondonópolis, MT, 78721-520",78721-520,(65) 3427-2300,gabinete.roo@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rua Ananias Martins de Souza, 861; Vila Mineira, Rondonópolis, MT, 78721-520, Brasil",-16.4226582,-54.6266264,ok,endereco_padronizado,alta,"Rua Ananias Martins de Souza, 861; Vila Mineira, Rondonópolis, MT, 78721-520, Brasil","Rua Ananias Martins de Souza, Vila Mineira, Rondonópolis, Mato Grosso, Região Centro-Oeste, 78720-630, Brasil",way,312280275.0,0.05339039215686271,False
ifmt_campus_sao_vicente,1943,IFMT,Instituto Federal de Mato Grosso,Campus São Vicente,Campus,Centro-Oeste,MT,Santo Antônio de Leverger,"Rodovia BR 364, Km 329, Vila São Vicente da Serra, Cuiabá, MT, 78840-000",78840-000,(65) 3341-2124,gabinete.svc@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rodovia BR 364, Km 329, Vila São Vicente da Serra, Cuiabá, MT, 78840-000, Brasil",-15.9698074,-55.5375323,ok,cep_municipio_uf,media,"78840-000, Santo Antônio de Leverger, MT, Brasil","Rua Brasil, Agrovila das Palmeiras, Santo Antônio de Leverger, Mato Grosso, Região Centro-Oeste, Brasil",way,440501569.0,0.05338478141451129,False
ifmt_campus_sorriso,2013,IFMT,Instituto Federal de Mato Grosso,Campus Sorriso,Campus,Centro-Oeste,MT,Sorriso,"Rua dos Universitários, 799 - Santa Clara, Sorriso, MT, 78890-000",78890-000,(66) 3545-3700,gabinete.srs@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rua dos Universitários, 799 - Santa Clara, Sorriso, MT, 78890-000, Brasil",-12.5780016,-55.7406042,ok,endereco_padronizado,alta,"Rua dos Universitários, 799 - Santa Clara, Sorriso, MT, 78890-000, Brasil","IFMT Sorriso, 799, Rua dos Universitários, Santa Clara, Sorriso, Mato Grosso, Região Centro-Oeste, 78890-000, Brasil",node,5113341066.0,5.511024643315812e-05,False
ifmt_campus_varzea_grande,2013,IFMT,Instituto Federal de Mato Grosso,Campus Várzea Grande,Campus,Centro-Oeste,MT,Várzea Grande,"Avenida Tiradentes, 1300 - Loteamento Jardim Manaíra, Bairro Jardim Petrópolis, Várzea Grande, MT, 78144-424",78144-424,(65) 3691-8000,gabinete.vgd@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Avenida Tiradentes, 1300 - Loteamento Jardim Manaíra, Bairro Jardim Petrópolis, Várzea Grande, MT, 78144-424, Brasil",-15.6035987,-56.1769411,ok,cep_municipio_uf,media,"78144-424, Várzea Grande, MT, Brasil","78144-424, Chapéu do Sol, Várzea Grande, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_avancado_diamantino,2014,IFMT,Instituto Federal de Mato Grosso,Campus Avançado Diamantino,Campus Avançado,Centro-Oeste,MT,Diamantino,"Rodovia Roberto Campos, Km 02 - Novo Diamantino, Diamantino, MT, 78400-970",78400-970,(65) 999807-1834,gabinete.dmt@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rodovia Roberto Campos, Km 02 - Novo Diamantino, Diamantino, MT, 78400-970, Brasil",-14.3787559,-56.393816,ok,cep_municipio_uf,media,"78400-970, Diamantino, MT, Brasil","Rua Pau Brasil, Diamantino, Mato Grosso, Região Centro-Oeste, 78402-000, Brasil",way,96414641.0,0.05338719844357973,False
ifmt_campus_avancado_guaranta_do_norte,2016,IFMT,Instituto Federal de Mato Grosso,Campus Avançado Guarantã do Norte,Campus Avançado,Centro-Oeste,MT,Guarantã do Norte,"Linha Páscoa, KM 04, Zona Rural, Guarantã do Norte, MT, 78520-000",78520-000,(65) 99933-8976,gabinete.gta@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Linha Páscoa, KM 04, Zona Rural, Guarantã do Norte, MT, 78520-000, Brasil",-9.9519463,-54.911231,ok,cep_municipio_uf,media,"78520-000, Guarantã do Norte, MT, Brasil","78520-000, Guarantã do Norte, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_avancado_lucas_do_rio_verde,2016,IFMT,Instituto Federal de Mato Grosso,Campus Avançado Lucas do Rio Verde,Campus Avançado,Centro-Oeste,MT,Lucas do Rio Verde,"Av. Universitária, 1600 W - Parque das Emas, Lucas do Rio Verde, MT, 78455-000",78455-000,(65) 3548-4400,gabinete.lrv@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Av. Universitária, 1600 W - Parque das Emas, Lucas do Rio Verde, MT, 78455-000, Brasil",-13.0684735,-55.9478804,ok,endereco_padronizado,alta,"Av. Universitária, 1600 W - Parque das Emas, Lucas do Rio Verde, MT, 78455-000, Brasil","Instituto Federal de Mato Grosso, Campus Lucas do Rio Verde, 1600W, Avenida Universitária, Parque das Emas, Lucas do Rio Verde, Mato Grosso, Região Centro-Oeste, 78455-000, Brasil",way,465614247.0,5.5946440833097086e-05,False
ifmt_campus_sinop,2016,IFMT,Instituto Federal de Mato Grosso,Campus Sinop,Campus,Centro-Oeste,MT,Sinop,"Rua das Avencas, 2377, Setor Comercial, Centro, Sinop, MT, 78550-178",78550-178,(65) 99952-0013,gabinete.snp@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rua das Avencas, 2377, Setor Comercial, Centro, Sinop, MT, 78550-178, Brasil",-11.8511306,-55.5061309,ok,cep_municipio_uf,media,"78550-178, Sinop, MT, Brasil","78550-178, Sinop, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
ifmt_campus_avancado_tangara_da_serra,2014,IFMT,Instituto Federal de Mato Grosso,Campus Avançado Tangará da Serra,Campus Avançado,Centro-Oeste,MT,Tangará da Serra,"Rua 28, 980 N, Bairro Vila Horizonte, Tangará da Serra, MT, 78300-000",78300-000,(65) 3311-8500,gabinete.tga@ifmt.edu.br,https://ifmt.edu.br/inicio/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/mato-grosso,"Rua 28, 980 N, Bairro Vila Horizonte, Tangará da Serra, MT, 78300-000, Brasil",-14.6019185,-57.5420132,ok,cep_municipio_uf,media,"78300-000, Tangará da Serra, MT, Brasil","78300-000, Tangará da Serra, Mato Grosso, Região Centro-Oeste, Brasil",,,0.12000999999999995,False
